Year	Headline	Link	Intro	Page
2019-12-20	全球经济正重新站稳脚跟	https://nei.st/medium/wsj/global-economy-shows-signs-of-regained-footing	近期美国和海外的经济和贸易动向让人感到些许安慰，全球经济放缓趋势正在减慢。全球股市也因这些进展而上涨	9
2019-12-20	中国对球星厄齐尔事件的反应不如 NBA 事件强烈	https://nei.st/medium/wsj/china-ditches-nba-playbook-in-reaction-to-soccer-star-ozils-tweet	相比休斯顿火箭队总经理莫雷发表支持香港抗议者推文招致的强烈反应，到目前为止对厄齐尔事件的反应平静得多	9
2019-12-20	美中对阵：富家学子	https://nei.st/medium/economist/a-profitable-student	世界银行还该不该贷款给中国？	9
2019-12-20	12.8 万个贫困村被要求限期脱贫，一个村庄决定试试养鸡	https://nei.st/medium/initium/poverty-reduction-programs-a-viilage	习近平宣布中国所有贫困人口在 2020 年实现脱贫，地方官员为此费尽了心思	9
2019-12-20	球星厄齐尔发表涉疆言论，「伤害了中国人民的感情」	https://nei.st/medium/nytimes/china-seethes-after-arsenal-star-criticizes-camps	这是北京方面又一次与国际主要体育联赛发生摩擦	9
2019-12-20	特朗普最得意的一周	https://nei.st/medium/wsj/trumps-america-first-trade-vision-comes-into-focus-on-three-fronts	从墨西哥和中国那里获得新的让步，剥夺了世贸组织的相关权力，这是特朗普政府上台三年来贸易政策取得成效的一周	9
2019-12-20	中国特色的精准扶贫做了什么？会如何改变中国社会？	https://nei.st/medium/initium/opinion-poverty-reduction-programs	截至 2019 年中，已经有数百名扶贫干部因公殉职，数千万人被安排上脱贫道路，这场运动式脱贫，为中国社会带来什么变化？	9
2019-12-20	中国信贷市场曾经的安全角落开始出现债券违约	https://nei.st/medium/wsj/bond-defaults-reach-once-safe-corners-of-chinese-finance	天津物产集团已成为中国 20 年来首个让美元债券持有人蒙受损失的国有企业，这是愈演愈烈的违约潮中的一个新里程碑	10
2019-12-20	芬兰寓言	https://nei.st/medium/economist/the-parable-of-finland	PISA 的结果可能会令决策者误入歧途。但它们仍然重要	10
2019-12-20	「扫黑除恶」在扫除什么？	https://nei.st/medium/initium/mainland-nationwide-campaign-against-gang-crime-and-evil	对既往权力的打破，同时培养一个服从自己的权力结构	10
2019-12-20	美中第一阶段贸易协议缓解但未消除商业不确定性	https://nei.st/medium/wsj/u-s-china-deal-eases-but-doesnt-end-business-uncertainty	如果你知道这些关税可能恢复	10
2019-12-20	美中达成有限协议以停止贸易战	https://nei.st/medium/wsj/u-s-china-agree-to-limited-deal-to-halt-trade-war	上周五的宣布让中国在明年或者更远的时间拒绝任何进一步让步的可能性变大了	10
2019-12-10	我们该如何对待罪犯	https://nei.st/medium/aeon/what-would-a-rational-criminal-justice-system-look-like	一个合理的刑事司法系统应该是什么样的？	10
2019-12-10	丝路碳迹──中国的海外煤电版图	https://nei.st/medium/initium/chinese-overseas-coal-power	限煤是《巴黎协定》的重要组成。在这个过程中，中国是全球煤炭和煤电产业的关键持份方──不止在中国国内，也在中国以外	10
2019-12-10	理性救不了我们	https://nei.st/medium/nautilus/reason-wont-save-us	我们在多大程度上能够有意识地改变自己的思维？	10
2019-12-10	美中宿命——没有最坏，只有更坏	https://nei.st/medium/initium/opinion-china-us-relationship	如果把美中关系比作一列正在行驶的火车，在将要结束的 2019 年，人们看到，这列火车在偏离稳定轨道的奔跑中加速	10
2019-12-10	网易、高以翔、华为 251……中国网络民族主义为职灾「让位」？	https://nei.st/medium/initium/opinion-huawei251-labor-nationalism	当中国互联网上的民族主义话语「让位」给阶级话语的时候，真的做到了无缝切换吗？	10
2019-12-10	避风港沉入大西洋	https://nei.st/medium/economist/the-lap-of-luxury	棕榈滩，海湖庄园和美国世外桃源的兴起	11
2019-12-10	媒体观察：中澳间谍疑云，当调查报导遇上新冷战漩涡	https://nei.st/medium/initium/opinion-australia-chinese-spy	王立强事件折射出的媒体和情报部门之间的关系，愈发耐人寻味	11
2019-12-10	香港，面对着怎样的中国？	https://nei.st/medium/initium/opinion-nelson-territoriality-china-hk-worldcity	一来中国崛起，对国际事务的参与跃跃欲试，它将以怎样的领土性示人？二来，新冷战下香港这具特殊地位的「世界城市」的处境和前路将会如何？	11
2019-12-10	香港区选逆转之后，北京可能的管治逻辑	https://nei.st/medium/initium/opinion-rayyep-bj-logic-after-district-council-election	北京必须承认短期内无法恢复秩序。这种情况下，她会作出让步以化解危机吗？	11
2019-12-10	制造新元素，得不偿失？	https://nei.st/medium/bloomberg/making-new-elements-doesnt-pay	由于超重元素的商业化途径十分有限，因此曾发现 15 种超重元素的美国实验室已停止尝试	11
2019-12-10	GDP 增速跌至 40 年来最低 ，深圳怎么了？	https://nei.st/medium/initium/mainland-economic-data-shenzhen	民营经济消沉，地价飙升，企业外迁，用「高端」产业替换「低端」产业走得通么？	11
2019-12-10	十字路口上的波黑煤电：中国的推力和欧盟的阻力	https://nei.st/medium/initium/chinese-coal-investment-in-bosnia	中国的资本和建设力量，正在改变全球煤电布局：向左走还是向右走？这里有一个波黑的案例	11
2019-12-10	新愿景、旧忧患，沙特阿拉伯的转型之路为何凶险？	https://nei.st/medium/initium/opinion-saudi-2030	铁腕打击异己，降低石油依赖，保护女性权益，沙地王储在改革的同时，埋下了什么风险？	11
2019-12-10	巴勒斯坦没有新闻：约旦河西岸的生与死	https://nei.st/medium/initium/international-palestine	在这里，年轻人要绞尽脑汁才能说服自己活下去，又很容易放弃一切，作为骄傲的抵抗者死去	11
2019-12-10	环境法和国际条约怎样约束中国海外投资？	https://nei.st/medium/initium/chinese-investment-environmental-impact-zhangjingjing	「不能仅仅说一带一路是提供给全球的公共产品，用来发展的产品……提供了产品，就有责任维护维持这个产品。保证它没有负面影响，控制它的副作用。」	11
2019-12-10	颠倒的次序、可疑的权利	https://nei.st/medium/initium/opinion-intimate-partner-violence-forgiveness	由 Kim 引发的争议触及到了反家暴讨论中的核心问题：如何理解家暴受害者的复杂处境并避免苛责受害者？	12
2019-12-10	关于机场的 9 个秘密	https://nei.st/medium/bloomberg/nine-secrets-i-never-knew-about-airports-until-i-worked-at-lax	若未曾在洛杉矶国际机场工作过，普通乘客很容易忽略其运作的有趣一面	12
2019-12-10	「黄色经济圈」的未来想像	https://nei.st/medium/initium/opinion-hk-independent-economy	从网络动员到生活自主，一旦新的市场模式和交易关系确立，则日常生活革命便不再是空谈	12
2019-12-10	缅甸有媳妇 (下)：河南相亲团的缅北「爱情」之旅	https://nei.st/medium/initium/myanmar-bride-2	对「缅甸好媳妇」信心满满的相亲公司李总，在缅甸实际开干了才发现，要想解决这些单身汉的人生大事，可不容易	12
2019-12-10	中国的休斯顿火箭队球迷脱粉了吗？不，他们在低调看球	https://nei.st/medium/wsj/houston-rockets-fans-in-china-need-to-watch-games-and-be-low-key	他们最爱的 NBA 球队在中国上了黑名单，他们作为该队球迷的身份也变得尴尬。但我们仍找到了这样一群在偷偷观看火箭队比赛的铁粉	12
2019-12-10	中国债市的真正风险再次浮出水面	https://nei.st/medium/wsj/the-real-chinese-debt-threat-is-surfacing-again	中国公司的债券违约数量正在创下纪录，但对债市稳定性而言，影响则可能没有看上去那么大	12
2019-12-10	特朗普同意与中国签署有限贸易协议	https://nei.st/medium/nytimes/trump-agrees-to-limited-trade-deal-with-china	特朗普周四下午在白宫会见了他的高级经济顾问，讨论安排对 3600 亿美元商品加征关税的总体税率降低一半，以换取中国对购买美国农产品及其他问题让步	12
2019-12-10	尚在研究中	https://nei.st/medium/economist/works-in-progress	诺贝尔经济学奖促使人们反省经济学为何缺乏抱负	12
2019-12-10	失败了，还会再失败	https://nei.st/medium/wsj/why-entrepreneurs-dont-learn-from-their-mistakes	那些创业失败者，为何并不会吃一堑长一智？	12
2019-12-10	告别茫然的十年，迎来危险的十年	https://nei.st/medium/nytimes/as-a-disorienting-decade-closes-a-perilous-one-begins	太多的人在太长的时间里感到自己不被人看见、可用后即丢而且毫无价值	12
2019-12-10	「超级猪」能解决中国猪肉危机吗？	https://nei.st/medium/bloomberg/chinas-mutant-pigs-could-help-save-nation-from-pork-apocalypse	单单是针对猪，中国研究人员就成功利用 Crispr 做出了 40 种不同的基因修饰	13
2019-12-10	「反对我，就是反对普京」	https://nei.st/medium/southern/nfzm-1868c	河北前首富杨卓舒的野蛮生存术	13
2019-12-10	上市公司融资万亿，竟然都拿去理财了	https://nei.st/medium/southern/nfzm-1868b	由于 A 股融资不易，上市公司哪怕赚到了很多钱，也不会慷慨分红	13
2019-12-10	两年狂奔后，OYO 遭遇解约风波	https://nei.st/medium/southern/nfzm-1868a	保底数额降低、扣费项目多，是加盟酒店业主站出来维权的主要原因	13
2019-12-10	现金牛	https://nei.st/medium/economist/cow-cash	一家中国乳业巨头吞并两家澳洲厂商	13
2019-12-10	一头紫牛出现了	https://nei.st/medium/southern/sams-club-andrew-miles-c0zxac_unx9uqty	它会将那些平常的牛一一挤出，直到完全占据你的脑海	13
2019-12-10	拯救美国国铁	https://nei.st/medium/bloomberg/amtrak-ceo-has-a-plan-for-profitability-and-you-wont-like-it	达美航空前首席执行官理查德·安德森给出的计划不会让火车爱好者感到兴奋	13
2019-12-10	不完全是东方快车	https://nei.st/medium/bloomberg/not-exactly-the-orient-express-but-europes-sleepers-are-back	火车在欧洲重拾魅力	13
2019-12-10	死去得医生，性虐的创伤，否认的银行	https://nei.st/medium/bloomberg/dirty-doctor-still-haunts-former-barclays-workers-in-newcastle	令巴克莱卷入诉讼的医生	13
2019-12-10	WhatsApp 是如何被利用来监控异见人士的？	https://nei.st/medium/initium/cyber-security-whatsapp	应该承认，在现在这个时代，并不存在既方便又有效的隐私保护方法	13
2019-12-10	昂山素季、希特勒……那些与诺贝尔和平奖有关的争议人物	https://nei.st/medium/nytimes/with-many-dents-to-its-image-nobel-peace-prize-is-hit-with-a-few-more	这些名流以某种方式给了诺贝尔和平奖一个有争议的形象	14
2019-12-10	认为香港监警会缺乏调查权，国际专家小组集体请辞	https://nei.st/medium/nytimes/foreign-panel-steps-down-from-probe-of-hong-kong-police	香港的警方监察机构曾聘请一组外国专家来协助调查有关警察暴力行为的指控，以加强调查的可信度	14
2019-12-10	中国如何让一个穆斯林国家对新疆问题保持沉默	https://nei.st/medium/wsj/how-china-persuaded-one-muslim-nation-to-keep-silent-on-xinjiang-camps	在捐款和其它经济援助的支持下，中国旨在影响舆论的努力帮助减弱了对于该国对待以穆斯林为主的维吾尔族人的批评声浪	14
2019-12-10	全球人群管制武器产业链	https://nei.st/medium/bloomberg/non-lethal-weapons-industry-chain	非致命武器吊诡的地方是，它既是武器，又是消费产品，它既不是武器，又不是消费产品	14
2019-12-10	通用在华陷入困境	https://nei.st/medium/bloomberg/is-china-still-gms-promised-land	中国不再是应许之地	14
2019-12-10	打印牛排	https://nei.st/medium/bloomberg/a-realistic-steak-is-fake-meats-holy-grail	目前，碎肉替代品已随处可见，但仿造整块的肉仍充满挑战	14
2019-12-10	美国会推迟 12 月 15 日对中国商品加征的关税吗？	https://nei.st/medium/wsj/u-s-and-chinese-trade-negotiators-planning-for-delay-of-december-tariffs	对价值逾 1000 亿美元的中国商品征收的新关税将于周日生效，但特朗普政府就推迟关税释放出了混杂的信号	14
2019-12-10	本周国际清算银行的数据再次显示出，人民币国际化雷声大雨点小	https://nei.st/medium/wsj/chinas-yuan-punches-below-its-weight	有关人民币在国际金融体系中作用的讨论空有热度而缺少实际进展	14
2019-12-10	沙特人迟来的自由	https://nei.st/medium/bloomberg/liberated-saudi-youth-wonder-where-all-the-wahhabis-have-gone	在沙特王储穆罕默德的变革下，社会变得比以前开放了，但大多数沙特年轻人都有个难以摆脱的困扰：那些瓦哈比信徒都去哪里了？	14
2019-12-10	2019 年第一次发生的 22 件事	https://nei.st/medium/nytimes/22-things-that-happened-for-the-first-time-in-2019	中国新疆维吾尔自治区主席雪克来提·扎克尔称，在新疆教育培训中心的教培学员已全部结业	14
2019-12-10	007 也许需要一辆 SUV	https://nei.st/medium/bloomberg/why-007-may-need-an-suv	有「007 座驾」之称的英国豪车品牌阿斯顿·马丁自去年上市后，股票已下跌超过 70%	15
2019-12-10	私募基金备案谋变	https://nei.st/medium/caixin/cw883f	当前备案的痛点是差异化监管不足、服务不到位、效率不高，如何在便利会员与防范风险中寻求平衡	15
2019-12-10	搜索结果	https://nei.st/medium/economist/search-result	谷歌联合创始人离任，留下三个疑问搜索无果	15
2019-11-30	何谓「硬科技」	https://nei.st/medium/caixin/cw883g	支持和鼓励「硬科技」企业科创板上市，交易所与市场面对同样的定性难题	15
2019-11-30	错误原因	https://nei.st/medium/bloomberg/cause-of-error	亚马逊创纪录的游说花费，回报寥寥	15
2019-11-30	一家小公司的团队，处理着世界上最偏远地区的紧急情况	https://nei.st/medium/bloomberg/this-small-team-of-dispatchers-is-saving-lives-via-satellite	不同于你们当地的紧急协调中心，这是一家以牟利为目的的私人企业	15
2019-11-30	贸易战下美国能轻松获胜？	https://nei.st/medium/bloomberg/how-trumps-trade-war-went-from-method-to-madness	没有哪位美国总统曾发动过贸易战。虽然特朗普创造了机会，但也可能浪费掉这个机会	15
2019-11-30	电话铃响意味着有人去世？	https://nei.st/medium/wsj/the-phone-call-isnt-dead-its-evolving	一些科技公司的研究发现：青少年群体将打电话视作一种粗鲁的行为。一些受访者表示，如果电话铃声意外响起，他们会觉得肯定是有人去世了	15
2019-11-30	从一年涨 38 倍到一天跌去 98%	https://nei.st/medium/caixin/cw883h	雅高从一家超小盘股摇身一变成为国际指数的成分股，香港资本市场的新玩法是怎样的	15
2019-11-30	WTO 的暮光：裁判到期	https://nei.st/medium/economist/the-twilight-of-the-wto	全球贸易即将失去裁判。准备好迎接更多的激烈争吵吧	15
2019-11-30	地方造「芯」狂热症	https://nei.st/medium/caixin/cw883i	地方政府掀起新一轮造芯热潮，人事、资本、技术、市场，层层关卡下，多个项目推进困难	16
2019-11-30	中国下令 3 年内用国产货替换政府机构所用科技产品	https://nei.st/medium/ft/beijing-orders-agencies-to-swap-out-foreign-tech-for-chinese-gear	中方此举与特朗普政府限制美国及其盟国使用中国技术的努力相呼应	16
2019-11-30	针对新疆拘禁营的批评，中国说：这有什么问题？	https://nei.st/medium/nytimes/china-hits-back-as-critics-condemn-xinjiang-camps	中国新疆维吾尔自治区主席雪克来提·扎克尔称，在新疆教育培训中心的教培学员已全部结业	16
2019-11-30	缅甸有媳妇 (上)：缅甸姑娘的「孤身」中国婚礼	https://nei.st/medium/initium/myanmar-bride-1	这场婚礼对于开了一间跨国婚介公司的李总非常重要，对还在观望是不是要把儿子送去去缅甸相亲的好些邻里而言，没有什么比一场别人家的婚礼更具说服力的了	16
2019-11-30	一企两制	https://nei.st/medium/economist/one-company-two-systems	阿里巴巴正患上一场亚马逊嫉妒症	16
2019-11-30	物业公司败退 O2O	https://nei.st/medium/caixin/cw883e	物业公司前期跑马圈地，各个社区之间相互割裂，基于 O2O 模式的社区生态构建举步维艰	16
2019-11-30	7 美元信用额度：蚂蚁花呗吸引数亿中国借款人	https://nei.st/medium/wsj/a-7-credit-limit-jack-mas-ant-lures-hundreds-of-millions-of-borrowers	在正式上线四年后，花呗已悄然跻身中国最大的个人信用额度提供商行列	16
2019-11-30	明星烂尾楼重整记	https://nei.st/medium/caixin/cw883c	西安一住宅项目烂尾多年，开发商大股东已出逃境外。进入破产重整以后，房价上涨让资不抵债的形势扭转，小股东筹钱还债被拒，业主苦等交房	16
2019-11-30	尴尬的电力现货试点	https://nei.st/medium/caixin/cw883d	新一轮电改推进四年多，建立真正的电力现货市场一直是各方所望。然而走在改革最前沿的广东，却在实践中遭遇尴尬的两难境地，广东到底遇到了什么？	16
2019-11-30	赢家董明珠	https://nei.st/medium/caixin/cw883b	以董明珠为首的格力电器管理层，以非控股的方式搭建了一个拥有管理决策权、逻辑上稳固的治理结构。这是如何做到的？	16
2019-11-30	诺贝尔文学奖：危机远未结束	https://nei.st/medium/caixin/cw883a	越接近颁奖日，波澜就越汹涌。诺贝尔文学奖评选真正需要的不是勇气，而是评判文学价值的智慧和能力，是对诺贝尔设立文学奖意图的深刻理解	17
2019-11-30	脚踏实地	https://nei.st/medium/economist/boots-on-the-ground	两位诺贝尔经济学奖得主的成就在于他们所用的方法	17
2019-11-30	中美贸易战的 600 天：关税是如何升级的，又是谁在买单？	https://nei.st/medium/initium/mainland-economic-data-trade-war	十三轮贸易谈判，五轮关税生效，数以千亿计的商品——在这场漫长争端中，痛的不仅是中美，全球经济都将损失 4550 亿美元	17
2019-11-30	那些负债累累的地方政府：钱是怎么借的、又该如何还？	https://nei.st/medium/initium/mainland-economic-data-local-government-debt	为保 GDP 增长，十年间，中国地方政府不断举债、投资基建，仅 2020 年就有 2 万亿债券到期，足以再建 14 个香港国际机场	17
2019-11-30	样样闪光的名店	https://nei.st/medium/economist/the-everything-that-shines-store	欧洲首富贝尔纳·阿尔诺挑战奢侈品企业集团模式的极限	17
2019-11-30	打好哩份工	https://nei.st/medium/southern/tony-leung-ka-fai-y74zwwnlbugujpepvmp7pq	他的努力与时代彼此呼应，年过六十，童年缘分种下的种子早已生根发芽，随生命历程盘根错节，成了人生可依托的高木	17
2019-11-30	「这个人是人，这个人是虫」	https://nei.st/medium/southern/nfzm-1867f	82年生的金智英：「身为女人而活」	17
2019-11-30	如果意外猝死，你买的健康保险赔不赔？	https://nei.st/medium/southern/nfzm-1867e	近一年来，公开可查询的融资额在 9 亿元以上	17
2019-11-30	「省部共建」刹车，「厅市共建」发车	https://nei.st/medium/southern/nfzm-1867d	到 2018 年已有近百所大学成为共建高校。据教育部官网数据，其中有教育部参与的共建高校数量已达 81 所，超过了部属高校数量	17
2019-11-30	跳向何方：一所农村小学出了 27 位世界冠军	https://nei.st/medium/southern/nfzm-1867c	被一根跳绳改变的命运	17
2019-11-30	电子烟至暗时刻	https://nei.st/medium/southern/nfzm-1867b	这一行的豪赌客往往是刚入局不久的年轻人，没有积累，没有后路可退	18
2019-11-30	先录完再说吧	https://nei.st/medium/southern/nfzm-1867a	「搏命」综艺：「大家都抱着一种侥幸的心态」	18
2019-11-30	墨西哥：政府为什么败给毒贩	https://nei.st/medium/caixin/cw882d	由上至下的腐败和权力寻租，高发的毒品犯罪和暴力，为何成为墨西哥亟待挣脱的泥潭	18
2019-11-30	殊死格斗	https://nei.st/medium/economist/mortal-kombat	流媒体已经改变了音乐和影视，现在轮到电子游戏了	18
2019-11-30	P2P 大幕将落	https://nei.st/medium/caixin/cw882f	主要方向是清退，部分机构转型小贷公司或消费金融公司；P2P 这一业态还能否留存？	18
2019-11-30	得到美国科技巨头大手笔投资后，印度开始修改游戏规则	https://nei.st/medium/wsj/u-s-tech-giants-bet-big-on-india-now-its-changing-the-rules	根据新规，外资电商将需要调整其供应链，且不能提供大幅折扣。这些新规并不适用于印度公司	18
2019-11-30	七年期车贷陷阱：美国中产阶级负担不起买下的车	https://nei.st/medium/wsj/the-seven-year-auto-loan-americas-middle-class-cant-afford-its-cars	首付低、月供低，但期限长的融资选项促使消费者购买了价格更高的车。与此同时，车贷被打包成债券，受到华尔街投资者的青睐。近些年，不少人连车都换了，车贷还没还完	18
2019-11-30	特朗普称考虑推迟与中国达成贸易协议	https://nei.st/medium/nytimes/trump-says-trade-war-with-china-could-drag-on	美国总统特朗普称，他愿意等到明年大选之后再与中国达成一项有限的贸易协议。这一表态令市场陷入恐慌，也引发了对两国能否找到足够共识来阻止新关税生效的质疑	18
2019-11-30	一场与中国的新冷战已经开始	https://nei.st/medium/nytimes/the-new-cold-war-its-with-china-and-it-has-already-begun	转折点：美国与中国的贸易战在 2019 年加剧，使全球市场陷入不确定状态	18
2019-11-30	河流需要水坝	https://nei.st/medium/economist/a-river-needs-a-dam	机器学习如何彻底变革市场情报业	18
2019-11-30	华为以法律行动助力公关战	https://nei.st/medium/wsj/huawei-bolsters-public-relations-blitz-with-legal-action	华为技术有限公司一直在打公关战，力使外界相信华为不是一家坏公司	19
2019-11-30	中国用 DNA 绘制维吾尔人面部图像	https://nei.st/medium/nytimes/china-mines-dna-to-map-out-faces-with-wests-help	监管对一些可疑的操作视而不见，而反对者被规则压制，导致泡沫迅速扩张、然后破裂，最终让小投资者血本无归	19
2019-11-30	美国大银行何以称霸全球金融体系？	https://nei.st/medium/wsj/how-u-s-banks-took-over-the-world	10 年前，华尔街银行几乎拖垮了全球金融体系；如今，它们重新成为这一体系的主宰者	19
2019-11-30	从罗永浩那里，我们还能期待什么？	https://nei.st/medium/initium/opinion-tech-startup-luoyonghao	这取决于我们是否还相信，罗永浩那不变的价值观，仍然能指向一种「更好」的世界	19
2019-11-30	价值摇摆的垄断巨头，会否以技术统治世界？	https://nei.st/medium/initium/opinion-jiwenyi-monopoly	一个推崇垄断的企业，又怎会顾及社会责任，做到 Don't be evil？	19
2019-11-30	人脸识别管制难题	https://nei.st/medium/caixin/cw882e	从课堂到医院，从住宅小区到商场超市、地铁机场，人脸识别正在密集拓展商业版图，但立法规制并未及时跟进。人脸信息已不由公众自己掌握，技术应用的边界在哪里？	19
2019-11-30	留学的风险：危险之域	https://nei.st/medium/economist/thar-be-dragons	前突击队员教导即将留学海外的学生防范最凶险的情形	19
2019-11-30	越来越吃不起，经济会更糟吗	https://nei.st/medium/bloomberg/its-getting-more-expensive-to-eat-and-economists-are-worried	无论是中国的猪肉，还是印度的洋葱，价格都大幅上涨	19
2019-11-30	DNA 检测靠谱吗？我在中美两国肉测	https://nei.st/medium/bloomberg/i-took-dna-tests-in-the-u-s-and-china-the-results-concern-me	我认为没有人能说他们可以保护你	19
2019-11-30	550 亿美元天然气管道见证中俄合作新时代	https://nei.st/medium/wsj/china-and-russia-are-partners-and-now-have-a-55-billion-pipeline-to-prove-it	「西伯利亚力量」管道定于周一开始向中国输送俄罗斯的天然气，该项目是推动中俄合作进入一个新时代的实体纽带。目前俄罗斯和中国正在扩大经济和战略合作，挑战美国的影响力	19
2019-11-30	抗议活动令香港迪士尼乐园变「鬼城」	https://nei.st/medium/wsj/protests-have-turned-hong-kong-disneyland-into-a-ghost-town	香港迪士尼乐园的入园率急剧下滑，凸显出抗议活动爆发后，香港经济受到了极其严峻的冲击	20
2019-11-20	新北京–莫斯科轴心浮出水面	https://nei.st/medium/wsj/the-new-beijing-moscow-axis	将美国视为共同对手让中俄两个大国再度走到了一起，就像当初在冷战刚开始时的日子一样。但这一次，扮演老大哥角色的换成了中国	20
2019-11-20	华为已开始生产不含美国芯片的智能手机	https://nei.st/medium/wsj/huawei-manages-to-make-smartphones-without-american-chips	华为正在摆脱对美国部件的依赖，但这个过程如此之快，还是令人惊讶	20
2019-11-20	反思麦肯锡	https://nei.st/medium/economist/rethinking-mckinsey	颠覆管理教士团体	20
2019-11-20	炒鞋也疯狂	https://nei.st/medium/caixin/cw882c	限量版篮球鞋被赋予金融属性后，掀起一轮市场爆炒，监管提示风险后被动去泡沫	20
2019-11-20	隐藏在北极的代码	https://nei.st/medium/bloomberg/open-source-code-will-survive-the-apocalypse-in-an-arctic-cave	当人类文明崩塌的时候，至少我们的软件还能有备份	20
2019-11-20	瞩目闪崩	https://nei.st/medium/nytimes/hong-kong-a-wild-ride-for-investors	监管对一些可疑的操作视而不见，而反对者被规则压制，导致泡沫迅速扩张、然后破裂，最终让小投资者血本无归	20
2019-11-20	娱乐：权力属于人民	https://nei.st/medium/economist/power-to-the-people	媒体巨头在激烈争夺观众的注意力。流血不可避免	20
2019-11-20	言之尚早	https://nei.st/medium/economist/it-aint-over-till-its-over	一位研究不平等的学者思索资本主义的未来	20
2019-11-20	无惧「作家终结者」	https://nei.st/medium/economist/dont-fear-the-writernator	计算机生成的文字将永远无法替代人类的作品	20
2019-11-20	穷人心理学：社会不平等如何影响你的人生	https://nei.st/medium/comparative/psychology-of-the-poor-how-inequality-affects-the-way-we-think-live-and-die	贫困如何像实际的人身威胁一样有效地提高压力水平，工作场所的不平等如何影响绩效，为什么不平等的社会更趋于宗教化	21
2019-11-20	你能打印印刷机吗？	https://nei.st/medium/economist/could-you-print-a-printing-press	还不能。但 3D 打印已经可以造船和桥，很快还能造火箭——所以，谁知道会不会有这一天呢？	21
2019-11-20	维谢格拉德经济体：美丽的蓝色多瑙河畔	https://nei.st/medium/economist/along-the-beautiful-blue-danube	中欧经济蓬勃发展；但随着德国经济转弱，维谢格拉德四国的步伐会不会也将放缓?	21
2019-11-20	垮掉的梯子	https://nei.st/medium/economist/the-broken-ladder	过去的美国不像现在这般不平等，将来还可能更不平等	21
2019-11-20	黑暗庆典	https://nei.st/medium/economist/festival-of-darkness	中等收入国家的雾霾往往最严重	21
2019-11-20	打铁需趁热	https://nei.st/medium/economist/when-the-iron-is-hot	工会起事说明经济向好	21
2019-11-20	设计生命	https://nei.st/medium/economist/a-design-for-life	一种新型的遗传分析有望造就更聪明、漂亮的孩子。可能会出什么差错呢？	21
2019-11-20	香港十年：一位「中间派」港漂的自述	https://nei.st/medium/initium/mainland-hk-drifter	香港社会在这次运动中发生了很大的改变，但是我们港漂其实没有机会参与进去。我们不是持份者，以后大和解中，就失去了讲话的份	21
2019-11-20	生命再设计	https://nei.st/medium/economist/redesigning-life	合成生物学的希望与风险	21
2019-11-20	番茄大战	https://nei.st/medium/economist/tomato-catch-up	Ocado 向亚马逊、沃尔玛和阿里巴巴挑起食品杂货大战	21
2019-11-20	百万分之一人群的生活	https://nei.st/medium/economist/the-lives-of-the-0-0001	亿万富翁发的是不义之财吗？	22
2019-11-20	波洛克的绘画物理实验	https://nei.st/medium/caixin/cw882b	波洛克的画作绝不是材料流变性导致的随机结果，而是在精密控制下的严格操作。正是波洛克使用工具的独特技法，才导致了那些图像独一无二的特征	22
2019-11-20	全球化张力下：新留学一代	https://nei.st/medium/caixin/cw882a	享受中国经济发展成果的新一代，开启与父辈完全不同的探索旅程	22
2019-11-20	K-pop 的阴暗面	https://nei.st/medium/bloomberg/the-dark-side-of-k-pop	空前的丑闻过后，K-pop 与南韩软实力输出何去何从？	22
2019-11-20	Google 之战	https://nei.st/medium/bloomberg/googles-defense-dilemma	Google 希望承接部份军方生意，但其大部份员工都反对这样做	22
2019-11-20	Tesla 的耀斑	https://nei.st/medium/bloomberg/elons-solar-flare-up	被马斯克视为其能源帝国最后的一笔收购，已成为 Tesla 未来的最大威胁	22
2019-11-20	装不下去了	https://nei.st/medium/economist/fake-it-till-you-break-it	一些企业假扮国有血统，投资者交学费	22
2019-11-20	中国抗议美国签署香港法案，但暗示贸易协议仍有望达成	https://nei.st/medium/nytimes/china-condemns-u-s-over-hong-kong-that-wont-stop-trade-talks	北京方面一直试图将地缘政治问题与贸易谈判分开，华盛顿方面也是如此	22
2019-11-20	停在半路的「中国第一高楼」	https://nei.st/medium/southern/nfzm-1866d	哪怕是作为央企的中建三局承建	22
2019-11-20	边贸，还是走私？ 一座被缉私与扶贫撕扯的广西边陲小城	https://nei.st/medium/southern/nfzm-1866c	广西之所以能成为全国最大的坚果进口地，主要原因就是边贸政策给了空间	22
2019-11-20	邢钢搬不动	https://nei.st/medium/southern/nfzm-1866a	邢钢搬迁矛盾背后，也是空气质量「差生」的共同困境	23
2019-11-20	钢铁企业大挪移，搬迁产能约 1 亿吨：钢铁行业「过气」了吗？	https://nei.st/medium/southern/nfzm-1866b	2017 年–2019 年，全国淘汰炼铁产能 23455 万吨，新建炼铁产能 21180 万吨，其中约有 40% 为搬迁项目	23
2019-11-20	迪士尼的串流媒体梦何时成真？	https://nei.st/medium/bloomberg/where-streams-come-true	Disney+ 看起来就像老鼠屋的未来。迪士尼掌门人罗伯特·艾格正为最后的大举押注放手一搏	23
2019-11-20	软银之后的风投	https://nei.st/medium/economist/vc-after-softbank	当最佳商业创意的源泉遇到太多钱之后	23
2019-11-20	耳语传话	https://nei.st/medium/economist/chinese-whispers	美元为何显现疲态	23
